20815|Sekaiichi Hatsukoi: Valentine-hen|Animated short with an original story that was screened alongside "Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai."
20847|Seitokai Yakuindomo*|Formerly an all-girl school, Ousai Academy has recently gone co-ed. Enter student council vice president Takatoshi Tsuda, one of Ousai's first male students. He's adapting rather well now that he's in his second year, but there's still a lot to get used to. For example, what do girls talk about when there aren't any guys around? In
20899|JoJo no Kimyou na Bouken: Stardust Crusaders|In a Japanese jail sits 17-year-old Joutarou Kuujou: punk, fighter, delinquent...and possessed by a force beyond his control! Around the world, evil spirits are awakening: "Stands," monstrous invisible creatures which give their bearers incredible powers. To save his mother's life, Joutarou must tame his dark forces and travel around the world to Cairo, Egypt, where a hundred-year-old vampire thirsts for the blood of his family. But the road is long, and an army of evil Stand Users wait to kill JoJo and his friends...
21557|Omoide no Marnie|Suffering from frequent asthma attacks, young Anna Sasaki is quiet, unsociable, and isolated from her peers, causing her foster parent endless worry. Upon recommendation by the doctor, Anna is sent to the countryside, in hope that the cleaner air and more relaxing lifestyle will improve her health and help clear her mind. Engaging in her passion for sketching, Anna spends her summer days living with her aunt and uncle in a small town near the sea.
21573|Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.|After the frontier incident, everyone who knew the circumstances believed the Noise were gone and the pain they caused was at an end. But a new conflict approached unseen. In the Yokohama Harbor Oosan-bashi Pier, a new pattern is detected that is similar to the Noise. A combat group wielding mysterious technology stands in the way of Hibiki and the others. When she hears of this enemy of unprecedented strength, Tsubasa hurries back home from England. But the Symphogear users see no opening to counterattack and are forced into a difficult fight. In this situation of extreme disparity, the battle for the song that will end the world begins.
2158|Terra e...|In the future, humans are living on colonized planets and are controlled in every aspect of their life by a system of computers. Evolution has resulted in the birth of people with extraordinary powers. This new race is called Mu. Hated and feared by the humans, the Mu dream of a place to live in peace: Earth¿¿¿a mystical far away planet¿¿¿for humanity had to leave their home long ago as pollution and destruction increased and made it impossible to stay there any longer.
2159|Ookiku Furikabutte|After a falling out with his middle school team, Mihashi enters Nishiura high school with no social skill, a warped opinion of himself, and every intention to quit baseball. The newly formed Nishiura baseball team, however, needs a pitcher, and they welcome him. Most enthusiastic is Abe, a domineering catcher with his own game issues.
21639|Yu¿¿¿Gi¿¿¿Oh! Arc-V|Yu-Gi-Oh! ARC-V centers around Yuya Sakaki, as he tries to escape from harsh reality by smiling. But one Duel leads him to make a determination to confront the difficulties and he will get the power of infinite possibilities. The show's main theme is "Take a step forward with courage!!"
2164|Dennou Coil|Eleven years after the introduction of internet-connected, augmented reality eyeglasses and visors, Yuuko Okonogi moves with her family to Daikoku City, the technological center of the emerging half-virtual world. Yuuko joins her grandmother's "investigation agency" comprised of children equipped with virtual tools and powerful metatags. She quickly crosses paths with Yuuko Amasawa, an expert hacker of the virtual environment, as Amasawa relentlessly seeks to "unlock" the mystery of a computer virus that emerges from an inaccessible corrupted space.
21039|Gatchaman Crowds Insight|A year has passed since the "Tachikawa Incident" in summer 2015. CROWDS, the system that turns the mentality of humans into physical form that Berg Katze gave to Rui Ninomiya after extracting his NOTE, has spread among the public. Prime Minister Sugayama backs the plan, but not everyone agrees with his policy. A mysterious organization attacks Sugayama's vehicle, marking the start of a series of new conflicts.
2104|Seto no Hanayome|Michishio Nagasumi's life couldn't be any more normal. In an odd twist of events, during his summer vacation he ends up almost drowning in the sea. Luckily, the cute mermaid Seto Sun appears to save him. However, Sun is from a yakuza mermaid family and according to their law, if a human is to catch sight of a mermaid, either he or the mermaid must die. The only other way is for Nagasumi to be taken in as a family member, marrying Sun. In attempts to save both of their lives, Nagasumi asks for Sun's hand in marriage. Nagasumi's summer vacation reaped more than what he would expect, as he must now protect Sun from others finding her secret out.
2107|One Piece: Episode of Arabasta - Sabaku no Oujo to Kaizoku-tachi|A retelling of the Alabasta arc.
21075|Hetalia: The Beautiful World Extra Disc|Unaired episode adapted from the manga chapter "I Was Overwhelmed by Heroines."
21105|Love Stage!!|Izumi Sena was born into a glamorous household¿¿¿his brother and parents are famous celebrities. However, unlike his prestigious kin, Izumi has never liked being in the spotlight. His one true desire in life is to become a manga artist. Unfortunately, it seems that fate has already chosen Izumi's path in life. He is not only pulled into the show business, but he is also forced to pretend to be a girl!
2111|Rockman.EXE Movie: Hikari to Yami no Program|Deep in the dark recesses of the UnderNet, Forte sleeps as he drifts aimlessly. In this cybernetic graveyard, a pulsating power re-awakens Forte, alerting him to a dangerous being shortly ahead. A haunting face appears amidst a massive bright purple blob, laughing directly at Forte. Cursing him, Forte finds himself powerless as the blob takes form, and captures him within its grasp!
2112|Over Drive|Tour de France, it is the biggest bicycle race in the world. Now, a new achievement is about to be recorded in the history of Tour de France. The top racer is a Japanese boy named Shinozaki Mikoto.
